,Time,Open,High,Low,Close,Volume
713,2021-12-14 00:00:00,3781.92,3882.74,3685.0,3858.99,395145.7462
714,2021-12-15 00:00:00,3858.99,4092.22,3643.73,4019.08,542068.0573
715,2021-12-16 00:00:00,4019.54,4113.43,3942.11,3958.11,368780.031
716,2021-12-17 00:00:00,3959.11,3994.1,3700.0,3875.42,463370.9225
717,2021-12-18 00:00:00,3875.43,3996.93,3767.01,3959.93,339593.2543
718,2021-12-19 00:00:00,3959.93,4032.43,3884.0,3924.14,306006.323
719,2021-12-20 00:00:00,3924.14,3983.37,3753.0,3944.73,366916.4771
720,2021-12-21 00:00:00,3944.72,4063.0,3913.21,4014.15,340826.3553
721,2021-12-22 00:00:00,4014.41,4074.87,3933.4,3979.51,303191.8076
722,2021-12-23 00:00:00,3979.51,4150.0,3893.23,4111.41,380207.8166
723,2021-12-24 00:00:00,4111.41,4134.84,4017.17,4046.36,230833.1661
724,2021-12-25 00:00:00,4046.35,4137.91,4018.62,4094.83,208126.8805
725,2021-12-26 00:00:00,4094.36,4105.0,4000.0,4063.56,189309.255
726,2021-12-27 00:00:00,4063.57,4127.46,4031.0,4037.23,222225.3761
727,2021-12-28 00:00:00,4037.22,4037.23,3759.36,3792.75,358064.7163
728,2021-12-29 00:00:00,3792.75,3827.78,3604.2,3630.19,302753.6375
729,2021-12-30 00:00:00,3630.18,3769.1,3585.0,3709.27,249263.7305
730,2021-12-31 00:00:00,3709.27,3815.0,3622.29,3676.23,268014.2942
731,2022-01-01 00:00:00,3676.22,3776.45,3673.46,3765.54,154143.8968
732,2022-01-02 00:00:00,3765.54,3857.44,3717.3,3828.27,154791.4263
733,2022-01-03 00:00:00,3828.11,3853.09,3680.0,3765.89,236245.8586
734,2022-01-04 00:00:00,3765.89,3900.73,3713.11,3785.11,288258.5549
735,2022-01-05 00:00:00,3785.1,3848.0,3415.0,3540.63,397942.0363
736,2022-01-06 00:00:00,3539.82,3550.43,3300.0,3406.81,496745.7413
737,2022-01-07 00:00:00,3406.81,3416.76,3064.42,3199.24,669631.7262
738,2022-01-08 00:00:00,3198.68,3250.0,3000.0,3080.95,400692.1061
739,2022-01-09 00:00:00,3080.98,3211.72,3057.35,3151.97,275874.1643
740,2022-01-10 00:00:00,3151.97,3185.0,2928.83,3082.68,529818.3866
741,2022-01-11 00:00:00,3082.87,3263.54,3051.8,3239.72,362446.7087
742,2022-01-12 00:00:00,3239.73,3411.43,3206.2,3371.26,370465.8015
743,2022-01-13 00:00:00,3371.6,3410.0,3233.43,3240.61,336234.8799
744,2022-01-14 00:00:00,3240.61,3342.79,3188.0,3307.42,285326.3505
745,2022-01-15 00:00:00,3307.42,3371.64,3261.0,3326.04,203100.3778
746,2022-01-16 00:00:00,3326.51,3393.6,3269.62,3346.88,210782.2277
747,2022-01-17 00:00:00,3346.89,3357.57,3141.1,3209.67,284063.6548
748,2022-01-18 00:00:00,3209.68,3243.87,3082.0,3159.85,299134.2728
749,2022-01-19 00:00:00,3159.85,3174.87,3000.0,3084.02,332996.5703
750,2022-01-20 00:00:00,3084.02,3273.37,2987.15,3001.48,357596.7062
751,2022-01-21 00:00:00,3001.48,3034.12,2403.0,2568.15,1022021.70024
752,2022-01-22 00:00:00,2567.47,2626.0,2300.0,2412.18,1081357.54893
753,2022-01-23 00:00:00,2412.18,2556.78,2370.8,2539.01,580497.7613
754,2022-01-24 00:00:00,2539.0,2539.75,2159.0,2439.29,1123134.70389
755,2022-01-25 00:00:00,2439.56,2506.55,2348.96,2458.83,510152.954
756,2022-01-26 00:00:00,2459.04,2722.0,2402.03,2462.99,806441.62289
757,2022-01-27 00:00:00,2463.0,2521.0,2316.43,2424.25,599481.7159
758,2022-01-28 00:00:00,2424.02,2558.98,2357.88,2544.99,485149.8065
759,2022-01-29 00:00:00,2544.99,2636.66,2520.01,2601.43,376666.8246
760,2022-01-30 00:00:00,2601.43,2640.0,2542.5,2601.68,290770.0859
761,2022-01-31 00:00:00,2601.67,2706.77,2476.07,2686.94,444584.851
762,2022-02-01 00:00:00,2686.94,2813.0,2673.52,2787.23,390034.27362
763,2022-02-02 00:00:00,2787.48,2810.88,2612.72,2680.67,447852.1228
764,2022-02-03 00:00:00,2680.25,2726.64,2576.05,2695.46,405043.3931
765,2022-02-04 00:00:00,2695.21,2995.0,2671.4,2994.99,664002.9328
766,2022-02-05 00:00:00,2994.99,3060.47,2958.01,3012.65,356803.3071
767,2022-02-06 00:00:00,3012.64,3074.56,2950.21,3054.99,249394.5966
768,2022-02-07 00:00:00,3055.0,3186.0,2991.8,3139.77,455070.2529
769,2022-02-08 00:00:00,3139.77,3232.87,3025.21,3116.69,514773.5837
770,2022-02-09 00:00:00,3116.69,3269.7,3055.0,3243.94,370267.8913
771,2022-02-10 00:00:00,3243.6,3283.66,3056.74,3072.49,578212.8383
772,2022-02-11 00:00:00,3072.36,3138.62,2879.0,2927.54,462025.8751
773,2022-02-12 00:00:00,2927.54,2985.98,2858.3,2918.88,336250.3131
774,2022-02-13 00:00:00,2918.58,2954.4,2836.7,2871.13,242751.3547
775,2022-02-14 00:00:00,2871.14,2964.97,2829.01,2929.75,381778.238
776,2022-02-15 00:00:00,2929.75,3196.19,2912.06,3183.52,448971.754
777,2022-02-16 00:00:00,3183.53,3186.77,3044.03,3122.3,319997.6244
778,2022-02-17 00:00:00,3122.31,3160.0,2851.55,2891.87,488693.2624
779,2022-02-18 00:00:00,2891.88,2943.97,2750.0,2779.48,502977.4069
780,2022-02-19 00:00:00,2779.3,2830.96,2694.45,2763.63,293838.0025
781,2022-02-20 00:00:00,2763.63,2764.64,2576.0,2621.99,386384.904
782,2022-02-21 00:00:00,2621.99,2759.51,2558.0,2568.02,761838.9858
783,2022-02-22 00:00:00,2568.03,2665.74,2500.0,2636.29,692639.4942
784,2022-02-23 00:00:00,2636.28,2753.55,2575.83,2579.71,504470.1412
785,2022-02-24 00:00:00,2579.7,2740.0,2300.0,2596.2,1395732.7753
786,2022-02-25 00:00:00,2596.26,2834.97,2571.72,2768.49,679394.1762
787,2022-02-26 00:00:00,2768.05,2878.0,2727.5,2779.47,418485.2529
788,2022-02-27 00:00:00,2779.47,2836.33,2557.98,2616.79,650198.7785
789,2022-02-28 00:00:00,2616.79,2951.6,2568.62,2920.95,733794.4488
790,2022-03-01 00:00:00,2920.83,3037.94,2854.09,2976.33,673901.6976
791,2022-03-02 00:00:00,2976.33,3043.91,2914.21,2947.3,614623.7461
792,2022-03-03 00:00:00,2947.31,2970.97,2785.0,2833.99,446192.2353
793,2022-03-04 00:00:00,2834.0,2836.17,2573.0,2622.1,556178.7588
794,2022-03-05 00:00:00,2622.11,2685.12,2589.38,2665.15,268730.3036
795,2022-03-06 00:00:00,2665.16,2676.29,2535.0,2551.29,336487.9099
796,2022-03-07 00:00:00,2551.3,2649.0,2445.0,2491.12,620171.6787
797,2022-03-08 00:00:00,2491.12,2624.0,2480.15,2575.97,561659.7421
798,2022-03-09 00:00:00,2575.98,2775.85,2567.7,2726.98,562771.7403
799,2022-03-10 00:00:00,2726.98,2733.25,2550.27,2606.7,559029.9377
800,2022-03-11 00:00:00,2606.69,2676.78,2522.57,2556.86,494583.6568
801,2022-03-12 00:00:00,2556.86,2616.79,2553.39,2568.8,219236.5711
802,2022-03-13 00:00:00,2568.8,2603.32,2493.0,2515.65,316942.1601
803,2022-03-14 00:00:00,2515.66,2609.6,2498.67,2589.41,386630.1912
804,2022-03-15 00:00:00,2589.42,2669.0,2507.0,2617.73,461202.3014
805,2022-03-16 00:00:00,2617.74,2788.0,2603.38,2773.81,666224.7217
806,2022-03-17 00:00:00,2773.8,2836.0,2746.42,2811.92,379312.541
807,2022-03-18 00:00:00,2811.91,2984.0,2765.59,2938.92,556535.7966
808,2022-03-19 00:00:00,2938.84,2987.7,2890.86,2950.84,325971.5398
809,2022-03-20 00:00:00,2950.85,2964.17,2817.21,2861.38,377608.8214
810,2022-03-21 00:00:00,2861.39,2960.57,2829.81,2890.03,450223.9073
811,2022-03-22 00:00:00,2890.03,3052.85,2886.43,2969.64,564868.9839
812,2022-03-23 00:00:00,2969.64,3045.2,2920.65,3036.0,453962.7298
813,2022-03-24 00:00:00,3035.99,3129.11,2999.11,3110.76,577171.5239
814,2022-03-25 00:00:00,3110.75,3193.28,3076.0,3102.14,489099.5572
815,2022-03-26 00:00:00,3102.13,3153.2,3084.9,3145.0,207134.847
816,2022-03-27 00:00:00,3145.01,3299.37,3126.02,3295.65,335467.4145
817,2022-03-28 00:00:00,3295.65,3431.15,3275.01,3332.92,527237.1133
818,2022-03-29 00:00:00,3332.91,3481.87,3329.68,3400.51,465899.8226
819,2022-03-30 00:00:00,3400.51,3446.9,3331.84,3385.79,356082.5231
820,2022-03-31 00:00:00,3385.8,3444.83,3261.35,3281.51,455091.2395
821,2022-04-01 00:00:00,3281.51,3481.29,3210.68,3455.21,532169.2392
822,2022-04-02 00:00:00,3455.2,3532.2,3433.14,3443.77,499893.29
823,2022-04-03 00:00:00,3443.77,3580.34,3412.11,3521.91,381581.7683
824,2022-04-04 00:00:00,3521.9,3547.0,3405.97,3519.5,449984.1586
825,2022-04-05 00:00:00,3519.5,3555.0,3400.0,3406.99,397782.7437
826,2022-04-06 00:00:00,3407.0,3407.5,3162.39,3168.51,736273.1047
827,2022-04-07 00:00:00,3168.52,3268.98,3143.15,3227.19,458179.3272
828,2022-04-08 00:00:00,3227.2,3314.02,3173.52,3192.39,502422.5048
829,2022-04-09 00:00:00,3192.39,3268.4,3181.28,3258.57,212444.2566
830,2022-04-10 00:00:00,3258.57,3307.22,3193.0,3203.04,232303.2326
831,2022-04-11 00:00:00,3203.04,3213.63,2950.0,2979.74,693394.2912
832,2022-04-12 00:00:00,2979.75,3085.0,2950.0,3027.66,579522.9505
833,2022-04-13 00:00:00,3027.65,3128.97,2996.86,3118.28,419101.494
834,2022-04-14 00:00:00,3118.28,3145.0,2976.3,3021.98,408382.5572
835,2022-04-15 00:00:00,3021.98,3060.92,2993.13,3040.56,249626.2981
836,2022-04-16 00:00:00,3040.57,3086.1,3010.03,3059.3,176352.4165
837,2022-04-17 00:00:00,3059.3,3083.0,2981.7,2988.06,243772.074
838,2022-04-18 00:00:00,2988.07,3069.6,2883.22,3055.56,510251.6536
839,2022-04-19 00:00:00,3055.56,3131.0,3030.34,3101.77,359375.0038
840,2022-04-20 00:00:00,3101.74,3166.5,3036.45,3076.04,415000.0685
841,2022-04-21 00:00:00,3076.03,3180.0,2942.31,2983.58,562699.697
842,2022-04-22 00:00:00,2983.57,3034.32,2930.35,2962.39,452433.082
843,2022-04-23 00:00:00,2962.39,2978.03,2913.89,2933.03,187576.7324
844,2022-04-24 00:00:00,2933.04,2967.06,2912.09,2921.0,218957.0222
845,2022-04-25 00:00:00,2920.99,3025.65,2797.01,3006.62,619198.3616
846,2022-04-26 00:00:00,3006.63,3039.54,2767.0,2809.67,531184.3504
847,2022-04-27 00:00:00,2809.68,2919.87,2794.46,2888.96,488951.2416
848,2022-04-28 00:00:00,2888.95,2980.0,2853.83,2936.93,537392.9978
849,2022-04-29 00:00:00,2936.92,2946.46,2776.63,2817.13,525978.147
850,2022-04-30 00:00:00,2817.13,2841.63,2709.26,2726.66,367757.2469
851,2022-05-01 00:00:00,2726.67,2849.9,2716.13,2824.81,442544.8792
852,2022-05-02 00:00:00,2824.81,2894.22,2778.78,2856.54,521706.8567
853,2022-05-03 00:00:00,2856.54,2861.47,2755.19,2781.7,371331.1796
854,2022-05-04 00:00:00,2781.7,2965.85,2771.74,2940.64,548738.0668
855,2022-05-05 00:00:00,2940.65,2954.65,2683.0,2747.97,734845.3194
856,2022-05-06 00:00:00,2747.96,2758.18,2632.95,2692.85,711449.3234
857,2022-05-07 00:00:00,2692.86,2704.36,2584.75,2635.34,371271.4532
858,2022-05-08 00:00:00,2635.35,2642.0,2484.0,2519.71,757615.3415
859,2022-05-09 00:00:00,2519.71,2530.78,2225.0,2228.55,1574924.9793
860,2022-05-10 00:00:00,2229.0,2457.34,2200.0,2342.05,1550626.1387
861,2022-05-11 00:00:00,2342.04,2451.37,2005.0,2084.99,2022864.83806
862,2022-05-12 00:00:00,2084.99,2195.0,1800.0,1960.22,2305192.90836
863,2022-05-13 00:00:00,1960.22,2147.54,1940.23,2009.69,1134042.3387
864,2022-05-14 00:00:00,2009.69,2070.06,1951.21,2056.48,563788.3078
865,2022-05-15 00:00:00,2056.47,2167.0,2000.68,2145.29,514398.2587
866,2022-05-16 00:00:00,2145.29,2145.29,1979.12,2023.66,822070.8531
867,2022-05-17 00:00:00,2023.66,2122.42,2008.0,2090.72,568249.0448
868,2022-05-18 00:00:00,2090.72,2110.72,1908.0,1915.11,631577.2341
869,2022-05-19 00:00:00,1915.11,2040.39,1903.18,2019.55,741476.9794
870,2022-05-20 00:00:00,2019.55,2064.0,1923.0,1959.08,576981.5371
871,2022-05-21 00:00:00,1959.08,1990.86,1937.36,1975.07,238869.7632
872,2022-05-22 00:00:00,1975.06,2056.41,1966.33,2043.19,355735.1927
873,2022-05-23 00:00:00,2043.19,2088.5,1957.12,1973.32,636085.0224
874,2022-05-24 00:00:00,1973.33,1993.83,1913.02,1979.41,534096.972
875,2022-05-25 00:00:00,1979.4,2022.34,1934.61,1942.63,524786.3091
876,2022-05-26 00:00:00,1942.64,1966.01,1735.0,1792.23,1168740.57514
877,2022-05-27 00:00:00,1792.24,1822.26,1703.0,1727.27,1296693.28537
878,2022-05-28 00:00:00,1727.26,1808.98,1722.26,1792.22,558271.1818
879,2022-05-29 00:00:00,1792.21,1827.4,1759.96,1813.64,432430.611
880,2022-05-30 00:00:00,1813.64,2013.0,1803.18,1998.78,814922.8359
881,2022-05-31 00:00:00,1998.78,2016.45,1925.0,1941.9,751103.4226
882,2022-06-01 00:00:00,1941.9,1972.58,1763.75,1817.95,1037841.2706
883,2022-06-02 00:00:00,1817.96,1853.05,1782.42,1834.08,788784.4017
884,2022-06-03 00:00:00,1834.09,1843.91,1737.0,1775.12,741282.5346
885,2022-06-04 00:00:00,1775.13,1816.0,1748.43,1804.58,388279.4579
886,2022-06-05 00:00:00,1804.58,1830.17,1773.05,1806.23,371974.5061
887,2022-06-06 00:00:00,1806.22,1920.0,1804.35,1859.84,804250.3567
888,2022-06-07 00:00:00,1859.84,1874.98,1725.13,1813.33,1397598.2288
889,2022-06-08 00:00:00,1813.33,1838.77,1765.28,1791.88,941510.1373
890,2022-06-09 00:00:00,1791.88,1833.0,1777.33,1788.81,535310.9618
891,2022-06-10 00:00:00,1788.8,1804.32,1655.93,1662.91,955035.79239
892,2022-06-11 00:00:00,1662.91,1682.21,1496.74,1532.89,1220325.2542
893,2022-06-12 00:00:00,1532.89,1547.0,1423.0,1434.84,1563225.37018
894,2022-06-13 00:00:00,1434.84,1455.0,1165.45,1209.82,3626351.66536
895,2022-06-14 00:00:00,1209.35,1268.45,1075.8,1208.9,2716493.80131
896,2022-06-15 00:00:00,1208.9,1250.0,1014.4,1237.52,3114823.13621
897,2022-06-16 00:00:00,1237.53,1257.85,1051.55,1068.5,1447386.8304
898,2022-06-17 00:00:00,1068.5,1118.0,1051.11,1086.94,1220677.9491
899,2022-06-18 00:00:00,1086.93,1097.58,881.56,995.13,2308983.5187
900,2022-06-19 00:00:00,995.12,1158.62,936.15,1128.53,2018599.4499
901,2022-06-20 00:00:00,1128.53,1170.0,1053.0,1128.24,1721772.9132
902,2022-06-21 00:00:00,1128.24,1194.0,1109.23,1125.85,1306095.3757
903,2022-06-22 00:00:00,1125.86,1127.33,1043.65,1050.19,1306959.8593
904,2022-06-23 00:00:00,1050.19,1155.0,1045.3,1144.72,1278257.0899
905,2022-06-24 00:00:00,1144.71,1245.43,1132.0,1225.02,1337137.483
906,2022-06-25 00:00:00,1225.02,1256.77,1180.0,1242.36,861986.6177
907,2022-06-26 00:00:00,1242.31,1280.0,1194.6,1197.79,884184.273
908,2022-06-27 00:00:00,1197.79,1238.93,1172.49,1192.51,868734.2061
909,2022-06-28 00:00:00,1192.51,1237.99,1136.32,1144.05,1104065.2211
910,2022-06-29 00:00:00,1144.05,1156.8,1087.42,1100.21,1295517.796
911,2022-06-30 00:00:00,1100.21,1106.62,998.0,1071.01,1420670.3656
912,2022-07-01 00:00:00,1071.02,1117.0,1033.44,1059.73,1562255.1439
913,2022-07-02 00:00:00,1059.73,1078.88,1028.29,1067.01,714812.0804
914,2022-07-03 00:00:00,1067.01,1088.34,1040.78,1074.26,644746.3337
915,2022-07-04 00:00:00,1074.26,1160.9,1045.37,1151.0,1150108.9861
916,2022-07-05 00:00:00,1151.01,1174.9,1076.34,1132.5,1398961.4495
917,2022-07-06 00:00:00,1132.51,1205.0,1111.44,1186.57,1211768.0757
918,2022-07-07 00:00:00,1186.57,1254.29,1163.18,1237.49,1001316.079
919,2022-07-08 00:00:00,1237.49,1276.46,1193.15,1214.04,1189518.3631
920,2022-07-09 00:00:00,1214.03,1235.4,1204.67,1217.02,576337.1809
921,2022-07-10 00:00:00,1217.02,1219.95,1153.0,1168.36,1018038.6506
922,2022-07-11 00:00:00,1168.37,1171.29,1091.71,1096.4,1201652.3048
923,2022-07-12 00:00:00,1096.37,1098.26,1033.46,1038.58,1261349.6321
924,2022-07-13 00:00:00,1038.58,1119.18,1006.32,1115.0,2035605.8299
925,2022-07-14 00:00:00,1115.01,1214.65,1072.11,1193.42,1605101.9262
926,2022-07-15 00:00:00,1193.42,1287.82,1181.05,1231.25,1466037.2584
927,2022-07-16 00:00:00,1231.25,1422.91,1191.23,1355.85,1493809.9226
928,2022-07-17 00:00:00,1355.84,1387.0,1319.04,1338.65,1246202.8795
929,2022-07-18 00:00:00,1338.65,1597.47,1336.07,1581.04,2029918.76521
930,2022-07-19 00:00:00,1581.03,1631.0,1493.11,1542.32,1846048.6816
931,2022-07-20 00:00:00,1542.33,1620.4,1484.23,1521.58,1351177.4247
932,2022-07-21 00:00:00,1521.63,1605.98,1463.56,1575.45,1247327.4963
933,2022-07-22 00:00:00,1575.45,1650.05,1516.11,1535.27,1170723.0873
934,2022-07-23 00:00:00,1535.27,1596.51,1488.0,1548.67,851284.7339
935,2022-07-24 00:00:00,1548.66,1664.34,1545.67,1597.7,1009935.8997
936,2022-07-25 00:00:00,1597.7,1609.55,1435.58,1440.79,1418390.9809
937,2022-07-26 00:00:00,1440.79,1454.11,1356.17,1449.12,1199643.7408
938,2022-07-27 00:00:00,1449.12,1644.44,1420.83,1635.74,1513426.0413
939,2022-07-28 00:00:00,1635.74,1784.79,1593.27,1724.52,1578145.07555
940,2022-07-29 00:00:00,1724.52,1765.99,1655.02,1721.68,1205266.5703
941,2022-07-30 00:00:00,1721.68,1744.85,1673.01,1697.0,735132.5286
942,2022-07-31 00:00:00,1697.0,1754.69,1666.0,1678.12,696326.8079
943,2022-08-01 00:00:00,1678.12,1704.68,1606.12,1630.28,801566.5648
944,2022-08-02 00:00:00,1630.28,1678.0,1559.28,1630.91,1081964.5104
945,2022-08-03 00:00:00,1630.91,1685.03,1589.71,1618.16,777724.7413
946,2022-08-04 00:00:00,1618.16,1662.79,1580.39,1607.96,735552.181
947,2022-08-05 00:00:00,1607.97,1742.07,1605.64,1736.81,1005846.4712
948,2022-08-06 00:00:00,1736.81,1749.93,1685.26,1690.6,523314.6444
949,2022-08-07 00:00:00,1690.6,1729.79,1668.0,1700.19,439904.764
950,2022-08-08 00:00:00,1700.2,1818.0,1693.87,1777.05,781620.5443
951,2022-08-09 00:00:00,1777.05,1790.83,1667.93,1702.76,818171.1019
952,2022-08-10 00:00:00,1702.76,1885.0,1656.78,1853.57,1317767.5127
953,2022-08-11 00:00:00,1853.58,1942.0,1850.32,1880.19,1105261.9009
954,2022-08-12 00:00:00,1880.19,1964.71,1853.06,1958.28,717628.1015
955,2022-08-13 00:00:00,1958.28,2020.0,1946.5,1983.55,695876.0293
956,2022-08-14 00:00:00,1983.55,2030.0,1906.0,1935.31,569583.4852
957,2022-08-15 00:00:00,1935.32,2012.47,1872.31,1899.06,949162.3305
958,2022-08-16 00:00:00,1899.05,1915.0,1853.0,1876.67,622729.1499
959,2022-08-17 00:00:00,1876.67,1959.43,1818.74,1834.25,951824.8975
960,2022-08-18 00:00:00,1834.24,1882.37,1821.25,1846.39,606254.024
961,2022-08-19 00:00:00,1846.39,1848.0,1602.37,1609.01,1419826.9515
962,2022-08-20 00:00:00,1609.0,1657.08,1523.67,1576.04,914615.9226
963,2022-08-21 00:00:00,1576.03,1646.52,1562.34,1618.13,780662.6062
964,2022-08-22 00:00:00,1618.13,1629.72,1529.92,1624.66,941192.8954
965,2022-08-23 00:00:00,1624.65,1676.07,1563.76,1665.41,940246.932
966,2022-08-24 00:00:00,1665.4,1694.13,1604.92,1656.56,744667.6078
967,2022-08-25 00:00:00,1656.56,1722.0,1653.68,1695.11,603090.713
968,2022-08-26 00:00:00,1695.11,1706.45,1486.85,1508.18,1149912.8292
969,2022-08-27 00:00:00,1508.18,1518.42,1447.52,1491.06,756136.6768
970,2022-08-28 00:00:00,1491.06,1511.0,1424.0,1426.76,544846.4486
971,2022-08-29 00:00:00,1426.76,1559.99,1422.08,1551.8,826252.0831
972,2022-08-30 00:00:00,1551.79,1606.13,1473.61,1524.59,1003075.0172
973,2022-08-31 00:00:00,1524.59,1619.78,1524.59,1554.1,949227.6775
974,2022-09-01 00:00:00,1554.11,1599.0,1512.77,1586.16,728710.482
975,2022-09-02 00:00:00,1586.17,1650.0,1546.41,1575.35,919009.6598
976,2022-09-03 00:00:00,1575.35,1582.71,1534.28,1557.46,321397.2189
977,2022-09-04 00:00:00,1557.45,1583.66,1540.66,1579.28,296591.1166
978,2022-09-05 00:00:00,1579.29,1631.99,1556.56,1617.8,503492.937
979,2022-09-06 00:00:00,1617.8,1687.4,1555.0,1559.01,1010722.8578
980,2022-09-07 00:00:00,1559.01,1657.5,1490.66,1630.0,850991.4243
981,2022-09-08 00:00:00,1630.0,1663.56,1595.06,1635.37,645124.0085
982,2022-09-09 00:00:00,1635.37,1746.13,1630.51,1718.23,837458.2126
983,2022-09-10 00:00:00,1718.24,1789.0,1706.03,1774.12,411046.2466
984,2022-09-11 00:00:00,1774.12,1789.0,1720.1,1766.11,409287.7263
985,2022-09-12 00:00:00,1766.12,1783.0,1693.0,1716.37,630774.6032
986,2022-09-13 00:00:00,1716.37,1760.51,1560.54,1574.4,1134549.7256
987,2022-09-14 00:00:00,1574.4,1647.01,1552.38,1638.39,764562.5393
988,2022-09-15 00:00:00,1638.4,1655.2,1458.0,1472.75,1335499.8047
989,2022-09-16 00:00:00,1472.76,1483.35,1405.52,1433.9,693597.2425
990,2022-09-17 00:00:00,1433.9,1476.13,1409.12,1468.83,421391.3743
991,2022-09-18 00:00:00,1468.82,1469.63,1325.55,1334.51,804113.468
992,2022-09-19 00:00:00,1334.51,1393.35,1280.0,1375.98,974855.198
993,2022-09-20 00:00:00,1375.98,1384.78,1312.71,1322.93,658027.1465
994,2022-09-21 00:00:00,1322.94,1408.9,1220.0,1245.78,1192266.7379
995,2022-09-22 00:00:00,1245.79,1350.08,1237.32,1326.46,904282.2725
996,2022-09-23 00:00:00,1326.47,1360.0,1262.15,1327.25,974052.3644
997,2022-09-24 00:00:00,1327.24,1349.33,1306.52,1317.13,517557.3497
998,2022-09-25 00:00:00,1317.13,1337.0,1269.27,1294.63,515533.8409
999,2022-09-26 00:00:00,1294.62,1340.42,1277.85,1336.17,799166.4333
1000,2022-09-27 00:00:00,1336.17,1400.0,1303.75,1328.02,860584.8944
1001,2022-09-28 00:00:00,1328.01,1355.7,1253.2,1337.2,919314.9131
1002,2022-09-29 00:00:00,1337.2,1352.02,1288.52,1335.7,770591.6895
1003,2022-09-30 00:00:00,1335.69,1373.19,1313.35,1328.72,740753.611
1004,2022-10-01 00:00:00,1328.71,1333.69,1302.68,1311.79,252081.9056
1005,2022-10-02 00:00:00,1311.79,1317.93,1270.0,1276.72,371740.0407
1006,2022-10-03 00:00:00,1276.72,1329.9,1263.04,1323.09,483775.2435
1007,2022-10-04 00:00:00,1323.1,1369.55,1318.66,1361.49,476207.6702
1008,2022-10-05 00:00:00,1361.5,1364.77,1316.29,1352.2,483508.7782
1009,2022-10-06 00:00:00,1352.2,1383.99,1345.01,1352.06,573975.324
1010,2022-10-07 00:00:00,1352.07,1361.75,1317.26,1331.1,491999.8776
1011,2022-10-08 00:00:00,1331.1,1337.35,1303.51,1315.48,203391.6612
1012,2022-10-09 00:00:00,1315.48,1329.0,1307.26,1323.13,186201.9185
1013,2022-10-10 00:00:00,1323.13,1338.0,1288.0,1290.03,393663.0114
1014,2022-10-11 00:00:00,1290.03,1298.0,1267.01,1280.11,429430.3941
1015,2022-10-12 00:00:00,1280.11,1306.87,1275.25,1294.44,369712.5759
1016,2022-10-13 00:00:00,1294.44,1301.58,1190.0,1287.08,945618.3163
1017,2022-10-14 00:00:00,1287.08,1343.12,1283.39,1296.27,669742.8093
1018,2022-10-15 00:00:00,1296.26,1301.69,1263.64,1274.92,287100.9529
1019,2022-10-16 00:00:00,1274.93,1315.35,1274.67,1305.95,293321.3632
1020,2022-10-17 00:00:00,1305.96,1338.57,1295.64,1331.4,459848.4941
1021,2022-10-18 00:00:00,1331.39,1341.73,1286.72,1310.71,572728.9189
1022,2022-10-19 00:00:00,1310.71,1313.5,1280.31,1285.09,368637.5105
1023,2022-10-20 00:00:00,1285.09,1310.87,1270.36,1282.57,428531.6103
1024,2022-10-21 00:00:00,1282.57,1306.97,1252.65,1299.75,468076.7986
1025,2022-10-22 00:00:00,1299.76,1320.2,1294.32,1313.61,221776.7007
1026,2022-10-23 00:00:00,1313.62,1371.55,1299.44,1364.2,432269.46
1027,2022-10-24 00:00:00,1364.19,1370.6,1324.17,1343.61,611830.797
1028,2022-10-25 00:00:00,1343.61,1525.16,1334.94,1459.74,1127932.9012
1029,2022-10-26 00:00:00,1459.74,1594.99,1457.44,1566.1,1236044.7023
1030,2022-10-27 00:00:00,1566.11,1578.58,1503.2,1514.05,869454.4851
1031,2022-10-28 00:00:00,1514.04,1574.9,1479.82,1554.41,858954.4425
1032,2022-10-29 00:00:00,1554.4,1663.06,1547.66,1619.55,914161.0846
1033,2022-10-30 00:00:00,1619.55,1640.06,1576.56,1590.44,476036.4243
1034,2022-10-31 00:00:00,1590.45,1635.8,1545.43,1572.69,810334.2414
1035,2022-11-01 00:00:00,1572.69,1612.92,1563.69,1578.48,527539.2965
1036,2022-11-02 00:00:00,1578.47,1621.68,1502.32,1518.34,981395.3648
1037,2022-11-03 00:00:00,1518.33,1559.01,1515.17,1531.01,560202.8813
1038,2022-11-04 00:00:00,1531.01,1680.0,1528.4,1644.78,935531.4781
1039,2022-11-05 00:00:00,1644.78,1666.97,1621.42,1626.98,351385.5362
1040,2022-11-06 00:00:00,1626.98,1639.02,1564.39,1568.29,414863.9525
1041,2022-11-07 00:00:00,1568.25,1608.04,1545.03,1568.1,642409.4494
1042,2022-11-08 00:00:00,1568.09,1579.98,1233.0,1334.77,2339916.5089
1043,2022-11-09 00:00:00,1334.78,1337.16,1073.53,1102.73,2494797.9357
1044,2022-11-10 00:00:00,1102.73,1350.0,1085.93,1299.28,1975955.6767
1045,2022-11-11 00:00:00,1299.28,1310.0,1201.26,1289.28,1308087.1498
1046,2022-11-12 00:00:00,1289.35,1292.16,1238.7,1257.25,547772.9172
1047,2022-11-13 00:00:00,1257.25,1274.23,1200.66,1221.49,547410.5304
1048,2022-11-14 00:00:00,1221.5,1291.2,1171.13,1243.28,934742.0059
1049,2022-11-15 00:00:00,1243.29,1291.0,1234.01,1253.23,632825.568
1050,2022-11-16 00:00:00,1253.22,1268.67,1187.06,1216.17,673339.7215
